C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_31_938.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_31_938.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_31_938.jpg,0,0,0,1.925082E-06
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_32_019.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_32_019.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_32_019.jpg,0,0,0,6.343192E-06
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_32_096.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_32_096.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_32_096.jpg,0,0,0,2.122939E-05
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_32_176.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_32_176.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_32_176.jpg,0,0,0,4.933928E-06
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_32_247.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_32_247.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_32_247.jpg,0,0,0,7.966444E-06
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_32_319.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_32_319.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_32_319.jpg,0,0,0,6.966918E-06
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_32_387.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_32_387.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_32_387.jpg,0,0,0,1.195217E-05
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_32_461.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_32_461.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_32_461.jpg,0,0,0,1.360984E-05
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_32_541.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_32_541.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_32_541.jpg,0,0,0,9.95315E-06
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_32_621.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_32_621.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_32_621.jpg,0,0,0,1.622376E-06
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_32_694.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_32_694.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_32_694.jpg,0,0,0,9.410607E-06
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_32_764.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_32_764.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_32_764.jpg,0,0.063768,0,0.03091655
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_32_848.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_32_848.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_32_848.jpg,0,0.3018315,0,0.2009929
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_32_930.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_32_930.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_32_930.jpg,0,0.551211,0,0.6403746
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_32_998.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_32_998.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_32_998.jpg,0,0.726265,0,1.08654
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_33_079.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_33_079.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_33_079.jpg,0,0.9884397,0,1.966632
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_33_138.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_33_138.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_33_138.jpg,0,1,0,2.66043
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_33_217.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_33_217.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_33_217.jpg,0,1,0,3.597097
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_33_291.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_33_291.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_33_291.jpg,0,1,0,4.535698
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_33_372.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_33_372.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_33_372.jpg,0,1,0,5.464948
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_33_458.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_33_458.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_33_458.jpg,0,1,0,6.387086
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_33_535.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_33_535.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_33_535.jpg,0,1,0,7.302062
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_33_606.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_33_606.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_33_606.jpg,0,1,0,8.209925
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_33_690.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_33_690.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_33_690.jpg,0,1,0,9.110721
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_33_769.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_33_769.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_33_769.jpg,0,1,0,10.00445
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_33_840.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_33_840.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_33_840.jpg,0,1,0,10.67013
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_33_925.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_33_925.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_33_925.jpg,0,1,0,11.6074
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_34_006.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_34_006.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_34_006.jpg,-0.2,1,0,12.61286
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_34_083.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_34_083.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_34_083.jpg,-0.4,1,0,13.40922
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_34_171.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_34_171.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_34_171.jpg,0,1,0,14.26844
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_34_251.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_34_251.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_34_251.jpg,-0.1,1,0,15.09285
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_34_336.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_34_336.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_34_336.jpg,0,1,0,15.94538
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_34_417.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_34_417.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_34_417.jpg,0,1,0,16.77193
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_34_499.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_34_499.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_34_499.jpg,0,1,0,17.6193
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_34_567.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_34_567.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_34_567.jpg,0,1,0,18.45641
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_34_641.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_34_641.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_34_641.jpg,0.15,1,0,19.27245
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_34_729.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_34_729.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_34_729.jpg,0,1,0,20.07841
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_34_803.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_34_803.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_34_803.jpg,0,1,0,20.88837
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_34_873.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_34_873.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_34_873.jpg,0,1,0,21.48531
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_34_954.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_34_954.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_34_954.jpg,-0.1,1,0,22.27754
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_35_031.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_35_031.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_35_031.jpg,-0.3,1,0,23.02018
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_35_106.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_35_106.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_35_106.jpg,0,1,0,23.79725
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_35_197.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_35_197.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_35_197.jpg,0,1,0,24.572
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_35_273.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_35_273.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_35_273.jpg,0,1,0,25.34124
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_35_341.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_35_341.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_35_341.jpg,0,1,0,26.10469
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_35_421.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_35_421.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_35_421.jpg,-0.05,1,0,26.86152
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_35_506.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_35_506.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_35_506.jpg,-0.25,1,0,27.58142
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_35_584.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_35_584.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_35_584.jpg,0,1,0,28.32293
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_35_658.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_35_658.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_35_658.jpg,0,1,0,28.8774
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_35_729.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_35_729.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_35_729.jpg,0,1,0,29.61222
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_35_813.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_35_813.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_35_813.jpg,0,1,0,30.1912
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_35_887.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_35_887.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_35_887.jpg,0,1,0,30.19034
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_35_954.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_35_954.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_35_954.jpg,0,1,0,30.19026
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_36_021.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_36_021.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_36_021.jpg,0,1,0,30.19031
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_36_105.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_36_105.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_36_105.jpg,0,1,0,30.19031
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_36_178.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_36_178.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_36_178.jpg,0,1,0,30.19031
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_36_248.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_36_248.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_36_248.jpg,0,1,0,30.19028
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_36_325.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_36_325.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_36_325.jpg,0,1,0,30.19023
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_36_401.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_36_401.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_36_401.jpg,0,1,0,30.19025
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_36_478.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_36_478.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_36_478.jpg,-0.15,1,0,30.18422
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_36_563.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_36_563.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_36_563.jpg,0,1,0,30.19053
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_36_637.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_36_637.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_36_637.jpg,0,1,0,30.19024
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_36_703.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_36_703.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_36_703.jpg,0,1,0,30.19029
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_36_779.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_36_779.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_36_779.jpg,-0.05,1,0,30.18983
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_36_863.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_36_863.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_36_863.jpg,0,1,0,30.19095
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_36_939.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_36_939.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_36_939.jpg,0,1,0,30.19012
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_37_007.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_37_007.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_37_007.jpg,-0.1,1,0,30.18843
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_37_080.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_37_080.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_37_080.jpg,-0.25,1,0,30.17594
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_37_154.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_37_154.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_37_154.jpg,0,1,0,30.19004
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_37_244.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_37_244.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_37_244.jpg,-0.1,1,0,30.1888
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_37_334.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_37_334.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_37_334.jpg,-0.3,1,0,30.171
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_37_414.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_37_414.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_37_414.jpg,0,1,0,30.1797
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_37_485.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_37_485.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_37_485.jpg,0,1,0,30.18881
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_37_553.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_37_553.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_37_553.jpg,0,1,0,30.18985
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_37_628.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_37_628.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_37_628.jpg,0.2,1,0,30.17657
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_37_704.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_37_704.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_37_704.jpg,0,1,0,30.1818
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_37_781.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_37_781.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_37_781.jpg,0,1,0,30.18942
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_37_850.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_37_850.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_37_850.jpg,0,1,0,30.19002
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_37_930.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_37_930.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_37_930.jpg,0.05,1,0,30.19
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_38_000.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_38_000.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_38_000.jpg,0,1,0,30.18872
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_38_085.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_38_085.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_38_085.jpg,0,1,0,30.19023
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_38_156.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_38_156.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_38_156.jpg,0,1,0,30.19028
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_38_231.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_38_231.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_38_231.jpg,0,1,0,30.19032
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_38_303.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_38_303.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_38_303.jpg,0,1,0,30.19032
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_38_372.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_38_372.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_38_372.jpg,0,1,0,30.1903
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_38_442.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_38_442.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_38_442.jpg,0,1,0,30.19031
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_38_521.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_38_521.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_38_521.jpg,0,1,0,30.19029
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_38_603.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_38_603.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_38_603.jpg,0,1,0,30.19032
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_38_691.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_38_691.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_38_691.jpg,0,1,0,30.1903
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_38_779.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_38_779.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_38_779.jpg,-0.2,1,0,30.17984
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_38_851.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_38_851.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_38_851.jpg,0,1,0,30.183
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_38_919.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_38_919.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_38_919.jpg,0,1,0,30.18951
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_38_994.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_38_994.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_38_994.jpg,0,1,0,30.19007
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_39_074.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_39_074.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_39_074.jpg,0,1,0,30.19066
C:\Users\yasha\Desktop\IMG\center_2026_07_31_14_38_39_166.jpg,C:\Users\yasha\Desktop\IMG\left_2026_07_31_14_38_39_166.jpg,C:\Users\yasha\Desktop\IMG\right_2026_07_31_14_38_39_166.jpg,0,1,0,30.19027
